tool_id,tool_status,merge_key,start_time,end_time
TOOL_010,Productive; Regular Production,33477,2025-01-18 23:00:00,2025-01-19 01:00:00
TOOL_010,Productive; Regular Production,33478,2025-01-19 01:00:00,2025-01-19 03:00:00
TOOL_010,Productive; Regular Production,33479,2025-01-19 03:00:00,2025-01-19 05:00:00
TOOL_010,Productive; Regular Production,33480,2025-01-19 05:00:00,2025-01-19 07:00:00
TOOL_010,Productive; Regular Production,33481,2025-01-19 07:00:00,2025-01-19 10:00:00
TOOL_010,Productive; Regular Production,33482,2025-01-19 10:00:00,2025-01-19 12:00:00
TOOL_010,Standby; No Product,33483,2025-01-19 12:00:00,2025-01-19 15:00:00
TOOL_010,Unscheduled Downtime; Repair; Repair - Repair,33484,2025-01-19 15:00:00,2025-01-19 20:00:00
TOOL_010,Productive; Engineering Runs; Post Maintenance Qual,33485,2025-01-19 20:00:00,2025-01-19 23:00:00
TOOL_010,Productive; Regular Production,33486,2025-01-19 23:00:00,2025-01-20 01:00:00
TOOL_010,Productive; Regular Production,33487,2025-01-20 01:00:00,2025-01-20 04:00:00
TOOL_010,Productive; Regular Production,33488,2025-01-20 04:00:00,2025-01-20 06:00:00
TOOL_010,Productive; Regular Production,33489,2025-01-20 06:00:00,2025-01-20 08:00:00
TOOL_010,Productive; Regular Production,33490,2025-01-20 08:00:00,2025-01-20 11:00:00
TOOL_010,Productive; Regular Production,33491,2025-01-20 11:00:00,2025-01-20 14:00:00
TOOL_010,Productive; Regular Production,33492,2025-01-20 14:00:00,2025-01-20 16:00:00
TOOL_010,Productive; Regular Production,33493,2025-01-20 16:00:00,2025-01-20 18:00:00
TOOL_010,Productive; Regular Production,33494,2025-01-20 18:00:00,2025-01-20 21:00:00
TOOL_010,Productive; Regular Production,33495,2025-01-20 21:00:00,2025-01-20 23:00:00
TOOL_010,Productive; Regular Production,33496,2025-01-20 23:00:00,2025-01-21 02:00:00
TOOL_010,Productive; Regular Production,33497,2025-01-21 02:00:00,2025-01-21 05:00:00
TOOL_010,Productive; Regular Production,33498,2025-01-21 05:00:00,2025-01-21 07:00:00
TOOL_010,Productive; Regular Production,33499,2025-01-21 07:00:00,2025-01-21 10:00:00
TOOL_010,Productive; Regular Production,33500,2025-01-21 10:00:00,2025-01-21 12:00:00
TOOL_010,Productive; Regular Production,33501,2025-01-21 12:00:00,2025-01-21 14:00:00
TOOL_010,Productive; Regular Production,33502,2025-01-21 14:00:00,2025-01-21 17:00:00
TOOL_010,Productive; Regular Production,33503,2025-01-21 17:00:00,2025-01-21 19:00:00
TOOL_010,Productive; Regular Production,33504,2025-01-21 19:00:00,2025-01-21 21:00:00
TOOL_010,Productive; Regular Production,33505,2025-01-21 21:00:00,2025-01-21 23:00:00
TOOL_010,Productive; Regular Production,33506,2025-01-21 23:00:00,2025-01-22 02:00:00
TOOL_010,Productive; Regular Production,33507,2025-01-22 02:00:00,2025-01-22 05:00:00
TOOL_010,Productive; Regular Production,33508,2025-01-22 05:00:00,2025-01-22 08:00:00
TOOL_010,Productive; Regular Production,33509,2025-01-22 08:00:00,2025-01-22 11:00:00
TOOL_010,Productive; Regular Production,33510,2025-01-22 11:00:00,2025-01-22 13:00:00
TOOL_010,Standby; No Operator; Waiting For Carrier Delivery/Pickup,33511,2025-01-22 13:00:00,2025-01-22 16:00:00
TOOL_010,Productive; Regular Production,33512,2025-01-22 16:00:00,2025-01-22 18:00:00
TOOL_010,Productive; Regular Production,33513,2025-01-22 18:00:00,2025-01-22 20:00:00
TOOL_010,Productive; Regular Production,33514,2025-01-22 20:00:00,2025-01-22 23:00:00
TOOL_010,Productive; Regular Production,33515,2025-01-22 23:00:00,2025-01-23 02:00:00
TOOL_010,Productive; Regular Production,33516,2025-01-23 02:00:00,2025-01-23 05:00:00
TOOL_010,Productive; Regular Production,33517,2025-01-23 05:00:00,2025-01-23 07:00:00
TOOL_010,Productive; Regular Production,33518,2025-01-23 07:00:00,2025-01-23 10:00:00
TOOL_010,Productive; Regular Production,33519,2025-01-23 10:00:00,2025-01-23 12:00:00
TOOL_010,Productive; Regular Production,33520,2025-01-23 12:00:00,2025-01-23 14:00:00
TOOL_010,Productive; Regular Production,33521,2025-01-23 14:00:00,2025-01-23 16:00:00
TOOL_010,Productive; Regular Production,33522,2025-01-23 16:00:00,2025-01-23 19:00:00
TOOL_010,Productive; Regular Production,33523,2025-01-23 19:00:00,2025-01-23 22:00:00
TOOL_010,Productive; Regular Production,33524,2025-01-23 22:00:00,2025-01-24 01:00:00
TOOL_010,Productive; Regular Production,33525,2025-01-24 01:00:00,2025-01-24 04:00:00
TOOL_010,Productive; Engineering Runs; Processing - Do Not Reload,33526,2025-01-24 04:00:00,2025-01-24 07:00:00
TOOL_010,Productive; Regular Production,33527,2025-01-24 07:00:00,2025-01-24 10:00:00
TOOL_010,Productive; Regular Production,33528,2025-01-24 10:00:00,2025-01-24 13:00:00
TOOL_010,Productive; Regular Production,33529,2025-01-24 13:00:00,2025-01-24 15:00:00
TOOL_010,Productive; Regular Production,33530,2025-01-24 15:00:00,2025-01-24 18:00:00
TOOL_010,Productive; Regular Production,33531,2025-01-24 18:00:00,2025-01-24 21:00:00
TOOL_010,Productive; Regular Production,33532,2025-01-24 21:00:00,2025-01-24 23:00:00
TOOL_010,Productive; Regular Production,33533,2025-01-24 23:00:00,2025-01-25 02:00:00
TOOL_010,Productive; Regular Production,33534,2025-01-25 02:00:00,2025-01-25 05:00:00
TOOL_010,Productive; Regular Production,33535,2025-01-25 05:00:00,2025-01-25 07:00:00
TOOL_010,Productive; Regular Production,33536,2025-01-25 07:00:00,2025-01-25 09:00:00
TOOL_010,Productive; Regular Production,33537,2025-01-25 09:00:00,2025-01-25 11:00:00
TOOL_010,Productive; Regular Production,33538,2025-01-25 11:00:00,2025-01-25 14:00:00
TOOL_010,Productive; Regular Production,33539,2025-01-25 14:00:00,2025-01-25 16:00:00
TOOL_010,Productive; Regular Production,33540,2025-01-25 16:00:00,2025-01-25 19:00:00
TOOL_010,Productive; Regular Production,33541,2025-01-25 19:00:00,2025-01-25 22:00:00
TOOL_010,Productive; Regular Production,33542,2025-01-25 22:00:00,2025-01-26 00:00:00
TOOL_010,Productive; Regular Production,33543,2025-01-26 00:00:00,2025-01-26 03:00:00
TOOL_010,Standby; No Operator; Waiting For Carrier Delivery/Pickup,33544,2025-01-26 03:00:00,2025-01-26 06:00:00
TOOL_010,Productive; Regular Production,33545,2025-01-26 06:00:00,2025-01-26 08:00:00
TOOL_010,Productive; Regular Production,33546,2025-01-26 08:00:00,2025-01-26 10:00:00
TOOL_010,Productive; Regular Production,33547,2025-01-26 10:00:00,2025-01-26 13:00:00
TOOL_010,Productive; Regular Production,33548,2025-01-26 13:00:00,2025-01-26 15:00:00
TOOL_010,Productive; Regular Production,33549,2025-01-26 15:00:00,2025-01-26 18:00:00
TOOL_010,Productive; Regular Production,33550,2025-01-26 18:00:00,2025-01-26 21:00:00
TOOL_010,Productive; Regular Production,33551,2025-01-26 21:00:00,2025-01-26 23:00:00
TOOL_010,Standby; No Product,33552,2025-01-26 23:00:00,2025-01-27 02:00:00
TOOL_010,Productive; Regular Production,33553,2025-01-27 02:00:00,2025-01-27 04:00:00
TOOL_010,Productive; Regular Production,33554,2025-01-27 04:00:00,2025-01-27 06:00:00
TOOL_010,Productive; Regular Production,33555,2025-01-27 06:00:00,2025-01-27 09:00:00
TOOL_010,Productive; Regular Production,33556,2025-01-27 09:00:00,2025-01-27 11:00:00
TOOL_010,Productive; Regular Production,33557,2025-01-27 11:00:00,2025-01-27 14:00:00
TOOL_010,Productive; Regular Production,33558,2025-01-27 14:00:00,2025-01-27 17:00:00
TOOL_010,Productive; Regular Production,33559,2025-01-27 17:00:00,2025-01-27 20:00:00
TOOL_010,Productive; Regular Production,33560,2025-01-27 20:00:00,2025-01-27 22:00:00
TOOL_010,Productive; Regular Production,33561,2025-01-27 22:00:00,2025-01-28 01:00:00
TOOL_010,Productive; Regular Production,33562,2025-01-28 01:00:00,2025-01-28 03:00:00
TOOL_010,Productive; Regular Production,33563,2025-01-28 03:00:00,2025-01-28 05:00:00
TOOL_010,Productive; Regular Production,33564,2025-01-28 05:00:00,2025-01-28 08:00:00
TOOL_010,Productive; Regular Production,33565,2025-01-28 08:00:00,2025-01-28 10:00:00
TOOL_010,Productive; Regular Production,33566,2025-01-28 10:00:00,2025-01-28 12:00:00
TOOL_010,Productive; Regular Production,33567,2025-01-28 12:00:00,2025-01-28 14:00:00
TOOL_010,Productive; Regular Production,33568,2025-01-28 14:00:00,2025-01-28 17:00:00
TOOL_010,Productive; Regular Production,33569,2025-01-28 17:00:00,2025-01-28 20:00:00
TOOL_010,Productive; Regular Production,33570,2025-01-28 20:00:00,2025-01-28 23:00:00
TOOL_010,Productive; Regular Production,33571,2025-01-28 23:00:00,2025-01-29 01:00:00
TOOL_010,Productive; Regular Production,33572,2025-01-29 01:00:00,2025-01-29 04:00:00
TOOL_010,Productive; Regular Production,33573,2025-01-29 04:00:00,2025-01-29 06:00:00
TOOL_010,Productive; Regular Production,33574,2025-01-29 06:00:00,2025-01-29 09:00:00
TOOL_010,Productive; Regular Production,33575,2025-01-29 09:00:00,2025-01-29 12:00:00
TOOL_010,Productive; Regular Production,33576,2025-01-29 12:00:00,2025-01-29 14:00:00
TOOL_010,Productive; Regular Production,33577,2025-01-29 14:00:00,2025-01-29 16:00:00
TOOL_010,Productive; Regular Production,33578,2025-01-29 16:00:00,2025-01-29 19:00:00
TOOL_010,Scheduled Downtime; Preventive Maintenance; Bi-Weekly PM,33579,2025-01-29 19:00:00,2025-01-30 00:00:00
TOOL_010,Scheduled Downtime; User Maintenance Delay;,33580,2025-01-30 00:00:00,2025-01-30 03:00:00
TOOL_010,Scheduled Downtime; Preventive Maintenance; Bi-Weekly PM,33581,2025-01-30 03:00:00,2025-01-30 06:00:00
TOOL_010,Productive; Engineering Runs; Post Maintenance Qual,33582,2025-01-30 06:00:00,2025-01-30 09:00:00
TOOL_010,Productive; Regular Production,33583,2025-01-30 09:00:00,2025-01-30 12:00:00
TOOL_010,Productive; Regular Production,33584,2025-01-30 12:00:00,2025-01-30 15:00:00
TOOL_010,Productive; Regular Production,33585,2025-01-30 15:00:00,2025-01-30 18:00:00
TOOL_010,Productive; Regular Production,33586,2025-01-30 18:00:00,2025-01-30 20:00:00
TOOL_010,Productive; Regular Production,33587,2025-01-30 20:00:00,2025-01-30 22:00:00
TOOL_010,Productive; Regular Production,33588,2025-01-30 22:00:00,2025-01-31 01:00:00
TOOL_010,Productive; Engineering Runs; Processing - Do Not Reload,33589,2025-01-31 01:00:00,2025-01-31 04:00:00
TOOL_010,Productive; Regular Production,33590,2025-01-31 04:00:00,2025-01-31 07:00:00
TOOL_010,Productive; Regular Production,33591,2025-01-31 07:00:00,2025-01-31 09:00:00
TOOL_010,Productive; Regular Production,33592,2025-01-31 09:00:00,2025-01-31 12:00:00
TOOL_010,Productive; Regular Production,33593,2025-01-31 12:00:00,2025-01-31 15:00:00
TOOL_010,Productive; Regular Production,33594,2025-01-31 15:00:00,2025-01-31 18:00:00
TOOL_010,Productive; Regular Production,33595,2025-01-31 18:00:00,2025-01-31 20:00:00
TOOL_010,Productive; Regular Production,33596,2025-01-31 20:00:00,2025-01-31 22:00:00
TOOL_010,Productive; Regular Production,33597,2025-01-31 22:00:00,2025-02-01 00:00:00
TOOL_010,Productive; Regular Production,33598,2025-02-01 00:00:00,2025-02-01 03:00:00
TOOL_010,Productive; Regular Production,33599,2025-02-01 03:00:00,2025-02-01 06:00:00
TOOL_010,Productive; Regular Production,33600,2025-02-01 06:00:00,2025-02-01 08:00:00
TOOL_010,Productive; Regular Production,33601,2025-02-01 08:00:00,2025-02-01 10:00:00
TOOL_010,Productive; Regular Production,33602,2025-02-01 10:00:00,2025-02-01 13:00:00
TOOL_010,Productive; Regular Production,33603,2025-02-01 13:00:00,2025-02-01 15:00:00
TOOL_010,Productive; Regular Production,33604,2025-02-01 15:00:00,2025-02-01 17:00:00
TOOL_010,Productive; Regular Production,33605,2025-02-01 17:00:00,2025-02-01 19:00:00
TOOL_010,Productive; Regular Production,33606,2025-02-01 19:00:00,2025-02-01 22:00:00
TOOL_010,Productive; Regular Production,33607,2025-02-01 22:00:00,2025-02-02 00:00:00
TOOL_010,Productive; Regular Production,33608,2025-02-02 00:00:00,2025-02-02 02:00:00
TOOL_010,Productive; Regular Production,33609,2025-02-02 02:00:00,2025-02-02 05:00:00
TOOL_010,Productive; Regular Production,33610,2025-02-02 05:00:00,2025-02-02 07:00:00
TOOL_010,Productive; Regular Production,33611,2025-02-02 07:00:00,2025-02-02 09:00:00
TOOL_010,Productive; Regular Production,33612,2025-02-02 09:00:00,2025-02-02 12:00:00
TOOL_010,Productive; Regular Production,33613,2025-02-02 12:00:00,2025-02-02 14:00:00
TOOL_010,Productive; Regular Production,33614,2025-02-02 14:00:00,2025-02-02 16:00:00
TOOL_010,Productive; Regular Production,33615,2025-02-02 16:00:00,2025-02-02 19:00:00
TOOL_010,Productive; Engineering Runs; Holding for Priority Lot,33616,2025-02-02 19:00:00,2025-02-02 21:00:00
TOOL_010,Productive; Regular Production,33617,2025-02-02 21:00:00,2025-02-02 23:00:00
TOOL_010,Productive; Regular Production,33618,2025-02-02 23:00:00,2025-02-03 01:00:00
TOOL_010,Productive; Regular Production,33619,2025-02-03 01:00:00,2025-02-03 04:00:00
TOOL_010,Productive; Engineering Runs; Holding for Priority Lot,33620,2025-02-03 04:00:00,2025-02-03 06:00:00
TOOL_010,Productive; Regular Production,33621,2025-02-03 06:00:00,2025-02-03 08:00:00
TOOL_010,Productive; Regular Production,33622,2025-02-03 08:00:00,2025-02-03 11:00:00
TOOL_010,Productive; Regular Production,33623,2025-02-03 11:00:00,2025-02-03 14:00:00
TOOL_010,Productive; Regular Production,33624,2025-02-03 14:00:00,2025-02-03 17:00:00
TOOL_010,Productive; Regular Production,33625,2025-02-03 17:00:00,2025-02-03 20:00:00
TOOL_010,Productive; Regular Production,33626,2025-02-03 20:00:00,2025-02-03 23:00:00
TOOL_010,Productive; Regular Production,33627,2025-02-03 23:00:00,2025-02-04 02:00:00
TOOL_010,Productive; Regular Production,33628,2025-02-04 02:00:00,2025-02-04 04:00:00
TOOL_010,Productive; Regular Production,33629,2025-02-04 04:00:00,2025-02-04 06:00:00
TOOL_010,Productive; Regular Production,33630,2025-02-04 06:00:00,2025-02-04 08:00:00
TOOL_010,Productive; Regular Production,33631,2025-02-04 08:00:00,2025-02-04 10:00:00
TOOL_010,Productive; Engineering Runs; Holding for Priority Lot,33632,2025-02-04 10:00:00,2025-02-04 13:00:00
TOOL_010,Productive; Regular Production,33633,2025-02-04 13:00:00,2025-02-04 16:00:00
TOOL_010,Productive; Regular Production,33634,2025-02-04 16:00:00,2025-02-04 18:00:00
TOOL_010,Productive; Regular Production,33635,2025-02-04 18:00:00,2025-02-04 21:00:00
TOOL_010,Productive; Regular Production,33636,2025-02-04 21:00:00,2025-02-05 00:00:00
TOOL_010,Unscheduled Downtime; User Maintenance Delay,33637,2025-02-05 00:00:00,2025-02-05 02:00:00
TOOL_010,Unscheduled Downtime; Repair; Repair - Repair,33638,2025-02-05 02:00:00,2025-02-05 06:00:00
TOOL_010,Productive; Engineering Runs; Post Maintenance Qual,33639,2025-02-05 06:00:00,2025-02-05 08:00:00
TOOL_010,Productive; Regular Production,33640,2025-02-05 08:00:00,2025-02-05 10:00:00
TOOL_010,Standby; No Product,33641,2025-02-05 10:00:00,2025-02-05 12:00:00
TOOL_010,Productive; Regular Production,33642,2025-02-05 12:00:00,2025-02-05 14:00:00
TOOL_010,Productive; Regular Production,33643,2025-02-05 14:00:00,2025-02-05 16:00:00
TOOL_010,Productive; Regular Production,33644,2025-02-05 16:00:00,2025-02-05 19:00:00
TOOL_010,Productive; Regular Production,33645,2025-02-05 19:00:00,2025-02-05 22:00:00
TOOL_010,Productive; Engineering Runs; Processing - Do Not Reload,33646,2025-02-05 22:00:00,2025-02-06 00:00:00
TOOL_010,Productive; Regular Production,33647,2025-02-06 00:00:00,2025-02-06 02:00:00
TOOL_010,Productive; Regular Production,33648,2025-02-06 02:00:00,2025-02-06 04:00:00
TOOL_010,Productive; Regular Production,33649,2025-02-06 04:00:00,2025-02-06 06:00:00
TOOL_010,Productive; Regular Production,33650,2025-02-06 06:00:00,2025-02-06 08:00:00
TOOL_010,Productive; Regular Production,33651,2025-02-06 08:00:00,2025-02-06 10:00:00
TOOL_010,Productive; Regular Production,33652,2025-02-06 10:00:00,2025-02-06 13:00:00
TOOL_010,Productive; Regular Production,33653,2025-02-06 13:00:00,2025-02-06 15:00:00
TOOL_010,Productive; Regular Production,33654,2025-02-06 15:00:00,2025-02-06 18:00:00
TOOL_010,Productive; Regular Production,33655,2025-02-06 18:00:00,2025-02-06 21:00:00
TOOL_010,Productive; Regular Production,33656,2025-02-06 21:00:00,2025-02-06 23:00:00
TOOL_010,Productive; Regular Production,33657,2025-02-06 23:00:00,2025-02-07 02:00:00
TOOL_010,Productive; Regular Production,33658,2025-02-07 02:00:00,2025-02-07 04:00:00
TOOL_010,Productive; Engineering Runs; Processing - Do Not Reload,33659,2025-02-07 04:00:00,2025-02-07 06:00:00
TOOL_010,Productive; Regular Production,33660,2025-02-07 06:00:00,2025-02-07 08:00:00
TOOL_010,Productive; Regular Production,33661,2025-02-07 08:00:00,2025-02-07 11:00:00
TOOL_010,Productive; Regular Production,33662,2025-02-07 11:00:00,2025-02-07 14:00:00
TOOL_010,Productive; Regular Production,33663,2025-02-07 14:00:00,2025-02-07 16:00:00
TOOL_010,Productive; Regular Production,33664,2025-02-07 16:00:00,2025-02-07 18:00:00
TOOL_010,Productive; Regular Production,33665,2025-02-07 18:00:00,2025-02-07 20:00:00
TOOL_010,Productive; Regular Production,33666,2025-02-07 20:00:00,2025-02-07 23:00:00
TOOL_010,Productive; Regular Production,33667,2025-02-07 23:00:00,2025-02-08 02:00:00
TOOL_010,Productive; Regular Production,33668,2025-02-08 02:00:00,2025-02-08 05:00:00
TOOL_010,Productive; Regular Production,33669,2025-02-08 05:00:00,2025-02-08 07:00:00
TOOL_010,Productive; Regular Production,33670,2025-02-08 07:00:00,2025-02-08 09:00:00
TOOL_010,Productive; Regular Production,33671,2025-02-08 09:00:00,2025-02-08 11:00:00
TOOL_010,Productive; Regular Production,33672,2025-02-08 11:00:00,2025-02-08 13:00:00
TOOL_010,Productive; Regular Production,33673,2025-02-08 13:00:00,2025-02-08 16:00:00
TOOL_010,Productive; Regular Production,33674,2025-02-08 16:00:00,2025-02-08 18:00:00
TOOL_010,Productive; Regular Production,33675,2025-02-08 18:00:00,2025-02-08 20:00:00
TOOL_010,Productive; Regular Production,33676,2025-02-08 20:00:00,2025-02-08 22:00:00
TOOL_010,Productive; Regular Production,33677,2025-02-08 22:00:00,2025-02-09 01:00:00
TOOL_010,Productive; Regular Production,33678,2025-02-09 01:00:00,2025-02-09 04:00:00
TOOL_010,Productive; Regular Production,33679,2025-02-09 04:00:00,2025-02-09 07:00:00
TOOL_010,Productive; Regular Production,33680,2025-02-09 07:00:00,2025-02-09 09:00:00
TOOL_010,Productive; Engineering Runs; Processing - Do Not Reload,33681,2025-02-09 09:00:00,2025-02-09 12:00:00
TOOL_010,Productive; Regular Production,33682,2025-02-09 12:00:00,2025-02-09 15:00:00
TOOL_010,Productive; Regular Production,33683,2025-02-09 15:00:00,2025-02-09 18:00:00
TOOL_010,Productive; Regular Production,33684,2025-02-09 18:00:00,2025-02-09 21:00:00
TOOL_010,Productive; Regular Production,33685,2025-02-09 21:00:00,2025-02-10 00:00:00
TOOL_010,Productive; Regular Production,33686,2025-02-10 00:00:00,2025-02-10 03:00:00
TOOL_010,Productive; Regular Production,33687,2025-02-10 03:00:00,2025-02-10 06:00:00
TOOL_010,Productive; Regular Production,33688,2025-02-10 06:00:00,2025-02-10 09:00:00
TOOL_010,Productive; Regular Production,33689,2025-02-10 09:00:00,2025-02-10 12:00:00
TOOL_010,Productive; Regular Production,33690,2025-02-10 12:00:00,2025-02-10 15:00:00
TOOL_010,Productive; Regular Production,33691,2025-02-10 15:00:00,2025-02-10 17:00:00
TOOL_010,Productive; Regular Production,33692,2025-02-10 17:00:00,2025-02-10 19:00:00
TOOL_010,Productive; Regular Production,33693,2025-02-10 19:00:00,2025-02-10 21:00:00
TOOL_010,Productive; Regular Production,33694,2025-02-10 21:00:00,2025-02-11 00:00:00
TOOL_010,Productive; Regular Production,33695,2025-02-11 00:00:00,2025-02-11 03:00:00
TOOL_010,Productive; Regular Production,33696,2025-02-11 03:00:00,2025-02-11 05:00:00
TOOL_010,Productive; Regular Production,33697,2025-02-11 05:00:00,2025-02-11 08:00:00
TOOL_010,Productive; Regular Production,33698,2025-02-11 08:00:00,2025-02-11 10:00:00
TOOL_010,Productive; Regular Production,33699,2025-02-11 10:00:00,2025-02-11 12:00:00
TOOL_010,Productive; Regular Production,33700,2025-02-11 12:00:00,2025-02-11 14:00:00
TOOL_010,Productive; Regular Production,33701,2025-02-11 14:00:00,2025-02-11 16:00:00
TOOL_010,Productive; Regular Production,33702,2025-02-11 16:00:00,2025-02-11 19:00:00
TOOL_010,Productive; Regular Production,33703,2025-02-11 19:00:00,2025-02-11 22:00:00
TOOL_010,Productive; Regular Production,33704,2025-02-11 22:00:00,2025-02-12 00:00:00
TOOL_010,Productive; Regular Production,33705,2025-02-12 00:00:00,2025-02-12 02:00:00
TOOL_010,Productive; Regular Production,33706,2025-02-12 02:00:00,2025-02-12 04:00:00
TOOL_010,Productive; Regular Production,33707,2025-02-12 04:00:00,2025-02-12 07:00:00
TOOL_010,Productive; Regular Production,33708,2025-02-12 07:00:00,2025-02-12 10:00:00
TOOL_010,Productive; Regular Production,33709,2025-02-12 10:00:00,2025-02-12 12:00:00
TOOL_010,Productive; Regular Production,33710,2025-02-12 12:00:00,2025-02-12 15:00:00
TOOL_010,Productive; Regular Production,33711,2025-02-12 15:00:00,2025-02-12 17:00:00
TOOL_010,Productive; Regular Production,33712,2025-02-12 17:00:00,2025-02-12 20:00:00
TOOL_010,Productive; Engineering Runs; Holding for Priority Lot,33713,2025-02-12 20:00:00,2025-02-12 23:00:00
TOOL_010,Productive; Regular Production,33714,2025-02-12 23:00:00,2025-02-13 01:00:00
TOOL_010,Productive; Regular Production,33715,2025-02-13 01:00:00,2025-02-13 04:00:00
TOOL_010,Productive; Regular Production,33716,2025-02-13 04:00:00,2025-02-13 07:00:00
TOOL_010,Productive; Regular Production,33717,2025-02-13 07:00:00,2025-02-13 09:00:00
TOOL_010,Productive; Regular Production,33718,2025-02-13 09:00:00,2025-02-13 12:00:00
TOOL_010,Standby; No Product,33719,2025-02-13 12:00:00,2025-02-13 14:00:00
TOOL_010,Productive; Regular Production,33720,2025-02-13 14:00:00,2025-02-13 16:00:00
TOOL_010,Productive; Engineering Runs; Processing - Do Not Reload,33721,2025-02-13 16:00:00,2025-02-13 19:00:00
TOOL_010,Productive; Regular Production,33722,2025-02-13 19:00:00,2025-02-13 22:00:00
TOOL_010,Scheduled Downtime; Preventive Maintenance; Bi-Weekly PM,33723,2025-02-13 22:00:00,2025-02-14 03:00:00
TOOL_010,Scheduled Downtime; User Maintenance Delay;,33724,2025-02-14 03:00:00,2025-02-14 06:00:00
TOOL_010,Scheduled Downtime; Preventive Maintenance; Bi-Weekly PM,33725,2025-02-14 06:00:00,2025-02-14 12:00:00
TOOL_010,Productive; Engineering Runs; Post Maintenance Qual,33726,2025-02-14 12:00:00,2025-02-14 14:00:00
TOOL_010,Productive; Regular Production,33727,2025-02-14 14:00:00,2025-02-14 17:00:00
TOOL_010,Productive; Regular Production,33728,2025-02-14 17:00:00,2025-02-14 19:00:00
TOOL_010,Productive; Regular Production,33729,2025-02-14 19:00:00,2025-02-14 22:00:00
TOOL_010,Productive; Regular Production,33730,2025-02-14 22:00:00,2025-02-15 00:00:00
TOOL_010,Productive; Regular Production,33731,2025-02-15 00:00:00,2025-02-15 02:00:00
TOOL_010,Standby; No Product,33732,2025-02-15 02:00:00,2025-02-15 04:00:00
TOOL_010,Productive; Regular Production,33733,2025-02-15 04:00:00,2025-02-15 07:00:00
TOOL_010,Productive; Regular Production,33734,2025-02-15 07:00:00,2025-02-15 09:00:00
TOOL_010,Productive; Regular Production,33735,2025-02-15 09:00:00,2025-02-15 11:00:00
TOOL_010,Productive; Regular Production,33736,2025-02-15 11:00:00,2025-02-15 14:00:00
TOOL_010,Productive; Regular Production,33737,2025-02-15 14:00:00,2025-02-15 17:00:00
TOOL_010,Productive; Regular Production,33738,2025-02-15 17:00:00,2025-02-15 20:00:00
TOOL_010,Productive; Regular Production,33739,2025-02-15 20:00:00,2025-02-15 22:00:00
TOOL_010,Productive; Regular Production,33740,2025-02-15 22:00:00,2025-02-16 01:00:00
TOOL_010,Productive; Regular Production,33741,2025-02-16 01:00:00,2025-02-16 04:00:00
TOOL_010,Productive; Regular Production,33742,2025-02-16 04:00:00,2025-02-16 07:00:00
TOOL_010,Productive; Regular Production,33743,2025-02-16 07:00:00,2025-02-16 09:00:00
TOOL_010,Productive; Regular Production,33744,2025-02-16 09:00:00,2025-02-16 12:00:00
TOOL_010,Productive; Regular Production,33745,2025-02-16 12:00:00,2025-02-16 14:00:00
TOOL_010,Productive; Regular Production,33746,2025-02-16 14:00:00,2025-02-16 17:00:00
TOOL_010,Productive; Regular Production,33747,2025-02-16 17:00:00,2025-02-16 20:00:00
TOOL_010,Productive; Regular Production,33748,2025-02-16 20:00:00,2025-02-16 22:00:00
TOOL_010,Productive; Regular Production,33749,2025-02-16 22:00:00,2025-02-17 01:00:00
TOOL_010,Productive; Regular Production,33750,2025-02-17 01:00:00,2025-02-17 04:00:00
TOOL_010,Productive; Regular Production,33751,2025-02-17 04:00:00,2025-02-17 06:00:00
TOOL_010,Productive; Regular Production,33752,2025-02-17 06:00:00,2025-02-17 08:00:00
TOOL_010,Productive; Regular Production,33753,2025-02-17 08:00:00,2025-02-17 11:00:00
TOOL_010,Productive; Regular Production,33754,2025-02-17 11:00:00,2025-02-17 14:00:00
TOOL_010,Productive; Regular Production,33755,2025-02-17 14:00:00,2025-02-17 17:00:00
TOOL_010,Productive; Regular Production,33756,2025-02-17 17:00:00,2025-02-17 19:00:00
TOOL_010,Productive; Regular Production,33757,2025-02-17 19:00:00,2025-02-17 21:00:00
TOOL_010,Productive; Regular Production,33758,2025-02-17 21:00:00,2025-02-17 23:00:00
TOOL_010,Productive; Regular Production,33759,2025-02-17 23:00:00,2025-02-18 02:00:00
TOOL_010,Productive; Regular Production,33760,2025-02-18 02:00:00,2025-02-18 05:00:00
TOOL_010,Productive; Regular Production,33761,2025-02-18 05:00:00,2025-02-18 08:00:00
TOOL_010,Productive; Regular Production,33762,2025-02-18 08:00:00,2025-02-18 11:00:00
TOOL_010,Productive; Regular Production,33763,2025-02-18 11:00:00,2025-02-18 13:00:00
TOOL_010,Productive; Regular Production,33764,2025-02-18 13:00:00,2025-02-18 15:00:00
TOOL_010,Productive; Regular Production,33765,2025-02-18 15:00:00,2025-02-18 17:00:00
TOOL_010,Productive; Regular Production,33766,2025-02-18 17:00:00,2025-02-18 19:00:00
TOOL_010,Productive; Regular Production,33767,2025-02-18 19:00:00,2025-02-18 22:00:00
TOOL_010,Productive; Regular Production,33768,2025-02-18 22:00:00,2025-02-19 00:00:00
TOOL_010,Productive; Regular Production,33769,2025-02-19 00:00:00,2025-02-19 03:00:00
TOOL_010,Productive; Regular Production,33770,2025-02-19 03:00:00,2025-02-19 06:00:00
TOOL_010,Productive; Regular Production,33771,2025-02-19 06:00:00,2025-02-19 08:00:00
TOOL_010,Productive; Regular Production,33772,2025-02-19 08:00:00,2025-02-19 10:00:00
